Date,Close,High,Low,Open,Volume,MA_20,MA_50,RSI,MACD,Signal_Line,Returns
15-10-2020,117.8335724,118.311894,115.3345776,115.8909946,112559200,112.0204834,114.1328209,63.10224192,1.653745203,0.776721641,-0.003960829
16-10-2020,116.1838684,118.6535873,115.9788734,118.3900169,115393800,112.6149719,114.2367346,56.51059233,1.606356054,0.942648523,-0.014000288
19-10-2020,113.2163086,117.5505025,112.9039342,117.1014648,120639300,112.9029434,114.3317654,52.83361596,1.314193333,1.016957485,-0.025541926
20-10-2020,114.7098541,116.1448267,112.8746479,113.4310651,124423700,113.1811539,114.4251367,52.56338762,1.189457588,1.051457506,0.013191965
21-10-2020,114.0850906,115.8812414,113.6750932,113.889852,89946000,113.657037,114.5714647,50.12187804,1.028336397,1.046833284,-0.005446467
22-10-2020,112.9917679,115.2271999,111.8594062,114.6512552,101988000,114.0245647,114.6249586,54.52437235,0.803166282,0.998099884,-0.009583397
23-10-2020,112.2986984,113.7727185,111.5568065,113.6165276,82572600,114.1592773,114.6255441,47.33576683,0.562310466,0.910942,-0.006133805
26-10-2020,112.3084564,113.7727127,110.1901601,111.2932379,111850700,114.16367,114.6283261,53.92605114,0.367976086,0.802348817,8.69E-05
27-10-2020,113.8215179,114.4853144,111.8106084,112.7379677,92276800,114.2861797,114.6672264,53.20676841,0.33222641,0.708324336,0.013472374
28-10-2020,108.550209,112.6794155,108.4525934,112.3084732,143937800,114.061174,114.5820555,43.49775277,-0.120071926,0.542645083,-0.046312059
29-10-2020,112.5720444,114.1436803,109.526388,109.6923428,146129200,113.9894264,114.5744905,47.34813789,-0.152238209,0.403668425,0.037050461
30-10-2020,106.2659683,109.3213807,105.1531341,108.4135414,190272600,113.7863842,114.3906776,24.22032389,-0.678753606,0.187184019,-0.056018136
02-11-2020,106.1781006,108.0425905,104.7626558,106.5100025,122866900,113.4090939,114.0861121,27.10733877,-1.090539977,-0.06836078,-0.000826866
03-11-2020,107.8083191,108.8332941,106.1390677,107.046907,107624400,113.2763351,113.7851097,31.14700529,-1.270690901,-0.308826804,0.015353623
04-11-2020,112.2108307,112.8355794,109.6727881,111.4201347,138235500,113.2699902,113.5923154,41.14935931,-1.046156472,-0.456292738,0.040836474
05-11-2020,116.1936035,116.7695481,114.0850786,115.1393373,126387100,113.4681515,113.4460361,50.01427533,-0.540603102,-0.473154811,0.035493658
06-11-2020,116.061615,116.5603157,113.5583011,115.6998059,114457900,113.5620964,113.3266458,54.55072816,-0.14888256,-0.408300361,-0.001135936
09-11-2020,113.7440872,119.288523,113.4800697,117.8315212,154515300,113.1775173,113.1648587,48.49503767,-0.025156343,-0.331671557,-0.019968081
10-11-2020,113.4018478,114.9859682,111.6025907,112.9911505,138023400,112.9368954,112.9135942,48.92583907,0.044765686,-0.256384109,-0.003008854
11-11-2020,116.8439026,116.9808017,113.861449,114.5948404,112295000,112.8639832,112.6308208,55.63964329,0.373617618,-0.130383763,0.030352722
12-11-2020,116.570076,117.8608441,115.9442495,116.9710001,103162300,112.8008083,112.3968454,56.33114688,0.605163675,0.016725724,-0.002343525
13-11-2020,116.618988,117.0199047,115.2597702,116.7950022,81581900,112.8225643,112.3692345,56.38177468,0.783579767,0.170096533,0.000419594
16-11-2020,117.6359482,118.310663,115.5335586,116.2865036,91183000,113.0435463,112.3604008,55.73148629,0.995559797,0.335189186,0.008720365
17-11-2020,116.746109,117.9977622,116.3256311,116.9025694,74271000,113.145359,112.4926917,64.18239279,1.079311284,0.484013605,-0.007564347
18-11-2020,115.416214,117.1665752,115.3868795,115.9833716,76322100,113.2119152,112.5105289,55.42724736,1.026540211,0.592518927,-0.011391343
19-11-2020,116.0127335,116.4234308,114.2232568,114.9859826,74113000,113.3629635,112.615071,73.78056317,1.021082488,0.678231639,0.00516842
20-11-2020,114.7415009,116.1398338,114.6926126,116.0127153,73604300,113.4851036,112.7232785,69.75272967,0.903761358,0.723337583,-0.010957699
23-11-2020,111.3287888,115.0153062,111.2310048,114.5850477,127959300,113.4361202,112.6976329,57.50345468,0.529304677,0.684531002,-0.029742613
24-11-2020,112.6195602,113.284502,110.0966925,111.3874683,113874200,113.3760223,112.6942883,51.00438515,0.332862499,0.614197301,0.011594229
25-11-2020,113.4605103,114.164567,112.6195544,112.991144,76499200,113.6215374,112.7743378,42.05746846,0.242245837,0.539807008,0.007467175
27-11-2020,114.00811,114.888181,113.6463085,113.9885562,46691300,113.6933407,112.9002859,44.17314499,0.212172414,0.47428009,0.004826347
30-11-2020,116.4136276,118.2911072,114.2232273,114.3796877,169410200,114.2007236,113.1426765,57.53722926,0.378085837,0.455041239,0.02109953
01-12-2020,120.0023651,120.7357564,117.352379,118.330234,127728200,114.8919369,113.3935863,65.74886873,0.790047368,0.522042465,0.030827469
02-12-2020,120.3543854,120.6379642,118.2128807,119.3178541,89004200,115.5192402,113.6177611,59.82475725,1.131887252,0.644011422,0.002933444
03-12-2020,120.2175064,121.0389011,119.5036689,120.7846567,78967600,115.919574,113.9307626,60.28688532,1.375892402,0.790387618,-0.001137299
04-12-2020,119.542778,120.1392702,118.8289406,119.8850258,78260400,116.0870327,114.2087939,57.96483664,1.497560356,0.931822166,-0.005612564
07-12-2020,121.0095673,121.8114081,119.5427846,119.6014535,86712000,116.3344303,114.4368964,58.97039116,1.692826865,1.084023106,0.012269995
08-12-2020,121.6256027,122.2123217,120.3641689,121.6158295,82225500,116.7285061,114.6249963,63.16619421,1.875664402,1.242351365,0.0050908
09-12-2020,119.0831604,123.1608133,118.3204348,121.7722612,115089200,117.0125717,114.7792331,59.28673061,1.79472218,1.352825528,-0.020903842
10-12-2020,120.510849,121.1269024,117.4892806,117.8315284,81312200,117.195919,114.9284436,60.93149785,1.824742923,1.447209007,0.011989005
11-12-2020,119.699234,120.0414818,117.8804231,119.7187878,86939800,117.3523769,115.0422884,62.3237874,1.762724442,1.510312094,-0.006734788
14-12-2020,119.0831604,120.6183922,118.8484773,119.8850011,79184500,117.4755856,115.2174153,72.38838091,1.644900963,1.537229868,-0.005146847
15-12-2020,125.0480881,125.0676494,121.381132,121.5864807,157243700,117.8461926,115.4438989,78.25692376,2.009678496,1.631719594,0.050090438
16-12-2020,124.9796448,125.5272412,123.757326,124.5885087,98208600,118.2578693,115.734222,77.14280681,2.267110677,1.75879781,-0.000547336
17-12-2020,125.8499298,126.7104469,125.204542,126.0454978,94359800,118.7795551,116.0044659,77.48518989,2.512390984,1.909516445,0.006963414
18-12-2020,123.8551102,126.2410786,123.3270676,126.1041795,192541500,119.171674,116.2369606,67.60757124,2.516800017,2.03097316,-0.015850781
21-12-2020,125.3903275,125.4685576,120.7161823,122.2514142,121251600,119.7041153,116.4611128,64.12090441,2.614040382,2.147586604,0.012395268
22-12-2020,128.9595337,131.4335059,126.7789061,128.6955086,168904800,120.5856525,116.6115901,69.29825102,2.945159224,2.307101128,0.028464765
23-12-2020,128.0599213,129.4973547,127.8838996,129.2333445,88223700,121.3576706,116.8085028,67.00592904,3.099255796,2.465532062,-0.006975928
24-12-2020,129.0475464,130.5045559,128.1968172,128.4119465,54930100,122.1370224,117.0234108,70.33472564,3.263452483,2.625116146,0.007712211
28-12-2020,133.6629791,134.2985788,130.553393,131.0227741,124486200,123.1197659,117.3399989,73.85687498,3.723088939,2.844710705,0.035765366
29-12-2020,131.8833008,135.7164906,131.3650388,134.9928875,121047300,123.8932495,117.6539876,68.52702582,3.898805964,3.055529756,-0.013314669
30-12-2020,130.7587585,132.9784933,130.4458378,132.5775693,96452100,124.4310692,118.0048366,72.22639216,3.902338088,3.224891423,-0.008526798
31-12-2020,129.7515869,131.7561927,128.8030663,131.1108048,99116600,124.9009293,118.3056712,67.87746752,3.780290157,3.33597117,-0.007702518
04-01-2021,126.5442123,130.6512001,123.9528952,130.5631968,143301900,125.2172646,118.5548537,62.11912003,3.385729388,3.345922813,-0.024719348
05-01-2021,128.1087799,128.8226248,125.5859122,126.0357321,97664900,125.6455647,118.8571939,65.46070309,3.162825579,3.309303366,0.012363802
06-01-2021,123.7964401,128.1478993,123.5813108,124.8916404,155088000,125.7849083,119.0871487,47.72727776,2.608137932,3.16907028,-0.033661548
07-01-2021,128.0207672,128.7150508,125.0285335,125.5174609,109578200,126.1046665,119.401395,54.79790369,2.480814582,3.03141914,0.034123171
08-01-2021,129.1257629,129.6929207,127.3460596,129.4973377,105158200,126.6067966,119.7074799,55.13020691,2.440936236,2.913322559,0.008631379
11-01-2021,126.1237259,127.2873757,125.6543597,126.329082,100384500,126.8874405,120.0589502,53.44417155,2.142396842,2.759137416,-0.023248939
12-01-2021,125.9477234,126.8180137,124.0506824,125.6543639,91951100,127.199865,120.3264638,50.88265633,1.870043592,2.581318651,-0.001395475
13-01-2021,127.9914169,128.5390132,125.6445713,125.9085814,88636800,127.6452778,120.7609727,48.38912466,1.798380062,2.424730933,0.016226522
14-01-2021,126.0553131,128.0990268,125.9086259,127.9034588,90221800,127.695639,121.158517,46.77569463,1.567292034,2.253243153,-0.015126825
15-01-2021,124.3244934,127.3362888,124.1875943,125.9281751,111598500,127.6628815,121.4888405,42.58060232,1.230308194,2.048656162,-0.013730637
19-01-2021,124.9992065,125.8597237,124.1289162,124.9503108,90757300,127.6203453,121.744608,34.46704915,1.006092181,1.840143365,0.005427033
20-01-2021,129.1061707,129.5559904,125.7032401,125.8108047,104319500,127.8828983,122.0028593,45.40448427,1.146579994,1.701430691,0.032855921
21-01-2021,133.8390198,136.577017,130.6316563,130.8370124,120150900,128.3053329,122.3584074,54.55337177,1.621131573,1.685370868,0.036658582
22-01-2021,135.9902802,136.7530057,132.0299651,133.2620568,114459400,128.6568703,122.8033313,58.9205626,2.146067324,1.777510159,0.016073492
25-01-2021,139.7550354,141.876979,133.5163157,139.9017226,157611700,129.241626,123.3303951,68.59347447,2.833207521,1.988649631,0.027684002
26-01-2021,139.9897003,141.1044542,138.2393318,140.4199588,98390600,129.7887337,123.793311,67.37203921,3.357997668,2.262519239,0.001679116
27-01-2021,138.9140625,141.1044628,137.3006079,140.2537189,140843800,130.0512878,124.2401907,74.41569211,3.645084394,2.53903227,-0.007683693
28-01-2021,134.0541534,138.8456524,133.6727905,136.4303491,142621100,130.1598305,124.588894,59.54818743,3.440785416,2.719382899,-0.034985004
29-01-2021,129.0377655,133.7119117,127.3265191,132.82206,177523800,130.0737808,124.8169304,49.87608019,2.841343185,2.743774956,-0.037420608
01-02-2021,131.1694641,132.3820096,128.0305431,130.7881013,106239800,130.1446747,125.1053975,57.28406413,2.509364766,2.696892918,0.016519959
02-02-2021,132.0006409,133.2914016,131.6290512,132.724244,83305400,130.4174961,125.437086,58.57581285,2.286975663,2.614909467,0.006336664
03-02-2021,130.9738922,132.7633685,130.6511983,132.7535804,89880900,130.5607517,125.7363092,54.35096913,2.004770909,2.492881755,-0.007778361
04-02-2021,134.3475189,134.3572921,131.6095215,133.2816604,84183100,131.0883057,126.1284296,61.61008729,2.029945146,2.400294434,0.025758009
05-02-2021,133.9312897,134.577642,133.049911,134.5090976,75693800,131.3838318,126.5804796,63.96473809,1.9933318,2.318901907,-0.003098154
08-02-2021,134.078186,134.1271548,132.1293414,133.216383,71297200,131.6314529,127.0096521,63.40315891,1.953648326,2.245851191,0.001096804
09-02-2021,133.1967926,135.0281241,133.0401134,133.7941761,76774200,131.9851063,127.4043777,56.67459237,1.8299829,2.162677533,-0.006573727
10-02-2021,132.5896301,134.1565421,131.6201016,133.6570813,73046600,132.3172016,127.7760081,47.64422098,1.663804914,2.062903009,-0.004558387
11-02-2021,132.3350067,133.5689398,131.003136,133.0890695,64280000,132.5343811,128.0944357,42.57689228,1.494335907,1.949189588,-0.001920387
12-02-2021,132.5700378,132.726732,130.9247937,131.571146,60145100,132.8601173,128.3457892,32.96682467,1.363280497,1.83200777,0.001776031
16-02-2021,130.4351196,133.1967834,130.0433842,132.6875497,80576300,133.1656487,128.5474039,29.22143901,1.074758931,1.680558002,-0.016104078
17-02-2021,128.133728,129.4851892,126.7920696,128.5352513,97918500,133.3223747,128.7057283,27.74239524,0.652874511,1.475021304,-0.017643957
18-02-2021,127.0271072,127.3111024,124.7746771,126.5276464,96856700,133.2184216,128.8554149,32.83063255,0.226620678,1.225341179,-0.008636452
19-02-2021,127.1838074,128.0064444,126.1359467,127.5461646,87668800,132.8856609,128.9788997,44.05943257,-0.097421154,0.960788712,0.001233596
22-02-2021,123.393837,127.0368943,123.002109,125.3622571,103916400,132.2558388,129.0142644,27.47825649,-0.652523691,0.638126232,-0.029799158
23-02-2021,123.2567444,124.0891617,115.9412508,121.2001817,158273000,131.4309242,129.0977361,23.61273941,-1.09093308,0.292314369,-0.001111017
24-02-2021,122.7572861,122.9629416,119.7018243,122.3557703,111039900,130.5693035,129.1426648,24.38891798,-1.461826761,-0.058513857,-0.004052178
25-02-2021,118.4874573,123.8443177,118.046768,122.1011362,148199500,129.5479733,129.1184293,3.180123675,-2.076367108,-0.462084507,-0.034782691
26-02-2021,118.7518845,122.267626,118.6931204,120.0543693,164560400,128.7828598,129.1118037,4.78421316,-2.513088378,-0.872285281,0.002231689
01-03-2021,125.1468353,125.283939,120.2502537,121.1903964,116307900,128.5883133,129.1137787,30.61231723,-2.316471203,-1.161122466,0.053851363
02-03-2021,122.5320435,126.0575802,122.4243181,125.7539946,102260900,128.1564423,129.0648267,28.46981261,-2.344615261,-1.397821025,-0.020893791
03-03-2021,119.5353317,123.1098373,119.319881,122.2284512,112966300,127.5331768,128.9385347,25.96470419,-2.579000114,-1.634056842,-0.024456556
04-03-2021,117.645256,121.0434846,116.1664939,119.231751,178155000,126.866745,128.8143376,24.48984729,-2.884019923,-1.884049459,-0.015811858
05-03-2021,118.908577,119.4178256,115.1382109,118.4776829,153766600,126.0947979,128.6847026,27.09365832,-2.989351496,-2.105109866,0.010738392
08-03-2021,113.9532394,118.4972662,113.8063405,118.4287144,154376600,125.0958954,128.3845767,24.75254653,-3.43310713,-2.370709319,-0.041673508
09-03-2021,118.5853882,119.535326,116.3329655,116.5679993,129525800,124.3212555,128.1950861,36.34837304,-3.372139055,-2.570995266,0.040649557
10-03-2021,117.4983673,119.6430648,116.9793234,119.1729972,111943300,123.5363342,127.9641025,36.36875609,-3.372657026,-2.731327618,-0.009166567
11-03-2021,119.4374008,120.661546,118.7518825,120.005406,103026500,122.8787228,127.6795909,39.45612931,-3.17994727,-2.821051549,0.016502642
12-03-2021,118.5266495,118.6637532,116.6953328,117.9096829,88105100,122.1883049,127.4124579,42.81170478,-3.065377656,-2.86991677,-0.007625345
15-03-2021,121.4254074,121.4352027,117.9292491,118.8987774,92403800,121.6310734,127.2257909,47.49930877,-2.709442111,-2.837821838,0.024456592
16-03-2021,122.9727325,124.5886057,122.1403153,123.100041,115227900,121.257954,127.0902138,50.28600748,-2.276265053,-2.725510481,0.01274301
17-03-2021,122.1794739,123.25672,119.8095233,121.4841604,111932600,120.9602413,127.002919,55.39959358,-1.974220869,-2.575252559,-0.006450687
18-03-2021,118.0369644,120.6321535,117.8313089,120.3383557,121229700,120.5107342,126.8014827,49.06094658,-2.045534918,-2.469309031,-0.033905118
19-03-2021,117.5081635,118.9183813,117.2045778,117.4200286,185549500,120.026952,126.6757172,38.13865094,-2.120280361,-2.399503297,-0.004479961
22-03-2021,120.8378525,121.3079276,117.7725948,117.8411466,111912300,119.8991528,126.5320589,47.42639483,-1.889062648,-2.297415167,0.02833581
23-03-2021,120.0054169,121.6702515,119.6136889,120.7790776,95467100,119.7365864,126.3496519,50.76435452,-1.75278651,-2.188489436,-0.006888865
24-03-2021,117.6060867,120.3579705,117.5865037,120.2796234,88530500,119.4790264,126.1792992,49.93734859,-1.817442235,-2.114279995,-0.019993515
25-03-2021,118.0957489,119.1436245,116.5386396,117.0674713,98844700,119.459441,126.0222597,48.66688573,-1.808325469,-2.05308909,0.004163578
26-03-2021,118.702919,118.9673386,116.4602839,117.8607065,94071200,119.4569927,125.8364897,59.08581163,-1.732139783,-1.988899229,0.005141338
29-03-2021,118.8792038,120.0445926,118.2328589,119.1338281,80819200,119.1436111,125.6929675,50.6775556,-1.638648054,-1.918848994,0.001485092
30-03-2021,117.4200134,117.9096715,116.4015237,117.6256689,85671900,118.8880096,125.5548779,49.82236063,-1.663128147,-1.867704824,-0.012274564
31-03-2021,119.6234741,120.9651325,118.6441579,119.133816,118323800,118.8924168,125.4473633,50.41685653,-1.487580038,-1.791679867,0.018765631
01-04-2021,120.4558868,121.6114802,119.9564335,121.1022391,75089100,119.0329483,125.2743576,54.3372581,-1.266686572,-1.686681208,0.006958607
05-04-2021,123.2958984,123.5505227,120.5244321,121.307888,88651200,119.2523144,125.0634952,54.21632336,-0.852633085,-1.519871584,0.023577192
06-04-2021,123.5994949,124.500464,123.0510803,123.8834975,80171300,119.7346272,124.8156795,51.49672365,-0.494297065,-1.31475668,0.002462341
07-04-2021,125.2545471,125.2741302,122.5516322,123.2273628,83466700,120.0680851,124.5256697,57.05304765,-0.0758895,-1.066983244,0.013390445
08-04-2021,127.6636581,127.6930364,125.86172,126.2828187,88844600,120.5763496,124.2791489,73.9873268,0.444967328,-0.764593129,0.019233721
09-04-2021,130.2490234,130.2881895,126.7920393,127.1152153,106686700,121.1169308,124.1058481,78.79580339,1.054215154,-0.400831473,0.02025138
12-04-2021,128.5254669,130.1021666,127.9280834,129.7789905,91420000,121.6168716,123.9952744,68.73507199,1.382040536,-0.044257071,-0.013232779
13-04-2021,131.6494751,131.8747286,129.2011845,129.7006453,91266500,122.128075,124.0475085,75.52602125,1.872342663,0.339062876,0.02430653
14-04-2021,129.2991028,132.2076728,128.9367606,132.1489162,87222800,122.4443935,124.0101013,75.68848658,2.047651181,0.680780537,-0.01785326
15-04-2021,131.7180176,132.2076756,130.8758051,131.0520898,89347100,122.9213207,124.0044489,77.5882795,2.354627967,1.015550023,0.018707901
16-04-2021,131.3850555,131.8845014,130.5232526,131.5221592,84922400,123.5887253,124.0126721,75.97276401,2.541742403,1.320788499,-0.00252784
19-04-2021,132.0510101,132.6679842,130.5820356,130.7485176,94264200,124.3158676,123.9667419,76.44519521,2.71250089,1.599130977,0.005068724
20-04-2021,130.3567963,132.72674,129.0836821,132.227294,94812300,124.7918148,123.8952521,75.73051194,2.680223375,1.815349457,-0.012829996
21-04-2021,130.7387238,130.9835528,128.5842309,129.6223038,68847100,125.3284801,123.8284628,73.83460733,2.654858017,1.983251169,0.002929863
22-04-2021,129.210968,131.3752482,128.6919317,130.2882068,84566500,125.9087242,123.7487463,68.23002816,2.482857829,2.083172501,-0.011685564
23-04-2021,131.5417328,132.3251736,129.4264066,129.4264066,78657500,126.5810234,123.7277884,67.54167454,2.505735124,2.167685026,0.018038444
26-04-2021,131.9334869,132.2664509,130.7974765,132.0412123,66905100,127.2425518,123.719758,67.662965,2.526354588,2.239418938,0.002978174
27-04-2021,131.6102905,132.6091971,131.3360832,132.2174617,66015800,127.8791061,123.700563,64.27624481,2.487937023,2.289122555,-0.002449692
28-04-2021,130.8170624,132.2272801,130.3274043,131.531959,107760100,128.5489586,123.7082019,57.63759,2.366207773,2.304539599,-0.006027098
29-04-2021,130.7191467,134.2349039,129.710452,133.6473081,151101000,129.1037422,123.7599103,51.29464008,2.236059588,2.290843597,-0.000748493
30-04-2021,128.7409515,130.7975072,128.3590187,129.054325,109839500,129.5179955,123.7941872,50.58520099,1.950804732,2.222835824,-0.015133171
03-05-2021,129.7985687,131.2969363,129.1032626,129.3089106,75135100,129.843129,123.8464824,44.3379255,1.78945139,2.136158937,0.00821508
04-05-2021,125.205574,128.7702919,124.0793589,128.476494,137564700,129.9234329,123.8827171,38.98842788,1.276249606,1.964177071,-0.035385557
05-05-2021,125.4504166,127.7518008,125.3231007,126.5276555,84000900,129.9332264,123.9265906,30.90697044,0.879155879,1.747172833,0.001955524
06-05-2021,127.0564575,127.0662453,124.5004348,125.244717,78128300,129.9028664,124.012574,37.76292041,0.686140918,1.53496645,0.012802197
07-05-2021,127.7333527,128.7633692,127.0172268,128.361179,78973300,129.7770828,124.1974919,37.80139557,0.581096433,1.344192446,0.005327515
10-05-2021,124.4372711,127.0761014,124.398031,126.9485842,88071200,129.572673,124.3111996,34.66381455,0.229239161,1.121201789,-0.025804392
11-05-2021,123.515152,123.8682978,120.434869,121.1509874,126142800,129.1659569,124.278566,31.79488461,-0.122604264,0.872440578,-0.007410313
12-05-2021,120.4348679,122.2693025,119.9247617,121.0528898,112172300,128.7227451,124.2366225,29.48735735,-0.642588538,0.569434755,-0.024938512
13-05-2021,122.5930328,123.7505892,121.8965382,122.2104514,105861300,128.2664959,124.2977765,28.91380166,-0.87049937,0.28144793,0.017919769
14-05-2021,125.025856,125.4574895,123.45629,123.8486834,81918000,127.9485359,124.4453885,35.15152092,-0.845070401,0.056144264,0.01984471
17-05-2021,123.8682938,124.5157439,122.7892177,124.4078355,74244600,127.5394001,124.5445828,33.93427606,-0.907858137,-0.136656216,-0.009258583
18-05-2021,122.4753113,124.5746072,122.406643,124.1527856,63342900,127.1453259,124.7150243,33.11011629,-1.057825956,-0.320890164,-0.011245674
19-05-2021,122.3183594,122.5439805,120.5231648,120.8174617,92612000,126.7243076,124.7896837,33.03114997,-1.175787493,-0.49186963,-0.001281498
20-05-2021,124.8885117,125.2907169,122.7205476,122.8480798,76857100,126.5081848,124.9374866,42.40015388,-1.04978182,-0.603452068,0.021011991
21-05-2021,123.0442657,125.5653829,122.828449,125.3888063,79295400,126.0833115,125.0096239,37.07663687,-1.086215433,-0.700004741,-0.014767138
24-05-2021,124.682518,125.5065448,123.5445854,123.6132537,63092900,125.720763,125.1327412,48.87162482,-0.971694974,-0.754342788,0.013314332
25-05-2021,124.4863052,125.8793019,123.9173353,125.3888046,72009500,125.3645638,125.1939592,47.91577465,-0.88654982,-0.780784194,-0.001573699
26-05-2021,124.4372711,124.967001,124.0154496,124.5451795,56575900,125.0455742,125.22325,43.929132,-0.813649077,-0.787357171,-0.000393892
27-05-2021,122.8971252,125.2122377,122.7009323,124.0350652,94625600,124.6544731,125.237603,39.22169678,-0.870121395,-0.803910015,-0.012376886
28-05-2021,122.2398758,123.407244,122.1810194,123.1816154,71311100,124.3294193,125.3216612,44.44995134,-0.95688033,-0.834504078,-0.005347964
01-06-2021,121.9161301,122.9657778,121.5826006,122.7009167,67637100,123.9352974,125.4098206,45.83540483,-1.039775106,-0.875558284,-0.002648446
02-06-2021,122.6813049,122.8578816,121.6905209,121.9161421,59278900,123.8090839,125.4466896,56.65307484,-1.031832277,-0.906813083,0.00627624
03-06-2021,121.1902313,122.4753123,120.7880261,122.3085476,76229200,123.5960747,125.4703859,45.67453275,-1.132796532,-0.952009772,-0.012154041
04-06-2021,123.4955368,123.7604055,121.4943373,121.710154,75169300,123.4180286,125.5881749,45.24393725,-1.015091207,-0.964626059,0.019022205
07-06-2021,123.5053329,123.9173426,122.4556851,123.7701941,71057600,123.2066277,125.6963666,48.78529795,-0.910522485,-0.953805344,7.93E-05
08-06-2021,124.3293686,126.0166624,123.8094505,124.192032,74403800,123.2012325,125.8088956,56.45052119,-0.752484062,-0.913541088,0.006672065
09-06-2021,124.7119446,125.3201547,124.1135464,124.7904248,56877900,123.2610722,125.9255504,58.19889424,-0.589570585,-0.848746987,0.003077117
10-06-2021,123.7113495,125.751789,123.5445847,124.6040371,71186400,123.4248962,126.0513771,45.48199068,-0.53503262,-0.786004114,-0.00802325
11-06-2021,124.9277802,125.0160722,123.7015554,124.123377,53522400,123.5416336,126.1574632,57.59504419,-0.389169003,-0.706637092,0.009832814
14-06-2021,127.9982605,128.0571169,124.6531227,125.3888577,96906500,123.6902538,126.3083107,61.98589165,-0.025514814,-0.570412636,0.024578043
15-06-2021,127.174202,128.115949,126.9289571,127.4684989,62746300,123.8555492,126.3858768,59.29444056,0.193953341,-0.417539441,-0.006438045
16-06-2021,127.6744614,128.4003915,126.0166188,127.890278,91815000,124.1155067,126.4673761,60.85509401,0.403597763,-0.253312,0.003933655
17-06-2021,129.2833252,130.0288794,127.184029,127.3311849,96721700,124.463755,126.5479517,71.31625965,0.691592101,-0.06433118,0.012601297
18-06-2021,127.9786148,129.0086315,127.7627981,128.2238597,108953300,124.6182602,126.5542508,68.36149035,0.805267837,0.109588624,-0.010091869
21-06-2021,129.7836304,129.8915387,126.7524064,127.8216708,79663300,124.9552284,126.5449429,72.99312487,1.029143028,0.293499504,0.01410404
22-06-2021,131.4316559,131.5297598,129.1165432,129.6168524,74783600,125.2926853,126.6030667,74.31838402,1.324282116,0.499656027,0.012698254
23-06-2021,131.1569672,131.7651847,130.6959056,131.2256429,60214200,125.6262184,126.5932166,79.70739233,1.518512419,0.703427305,-0.002089974
24-06-2021,130.8725128,132.0791137,130.4016318,131.8927252,68711000,125.9479805,126.6246848,74.99993536,1.630690658,0.888879976,-0.002168809
25-06-2021,130.5782013,131.3433642,130.2839044,130.9215502,70783700,126.3320343,126.6018884,73.51586174,1.676518381,1.046407657,-0.002248841
28-06-2021,132.2164307,132.6774923,130.813637,130.8724934,62111300,126.830862,126.6185159,74.87608556,1.824002633,1.201926652,0.012545964
29-06-2021,133.736969,133.8939293,131.7946333,132.2360712,64556100,127.421904,126.6522351,76.55877863,2.040063123,1.369553946,0.011500373
30-06-2021,134.3549652,134.796403,133.2856861,133.579983,63261400,128.005587,126.7321985,82.04351972,2.235391546,1.542721466,0.004620983
01-07-2021,134.6591034,134.7179598,133.1778143,134.0018487,52485800,128.6790306,126.8106061,80.99982696,2.387213823,1.711619937,0.002263691
02-07-2021,137.2978821,137.3371147,135.129911,135.277052,78852600,129.3691479,126.9723444,80.46245999,2.689459048,1.907187759,0.019595992
06-07-2021,139.3187256,140.4272223,137.4058184,137.4058184,108181800,130.1598175,127.1278842,86.88910652,3.056818646,2.137113937,0.014718679
07-07-2021,141.8202362,142.1341419,139.9465615,140.8098134,104911600,131.0343609,127.3256192,88.3102983,3.509351159,2.411561381,0.017955308
08-07-2021,140.5155029,141.3198983,137.9943785,138.8870734,105575500,131.8245388,127.5037234,80.92904964,3.719825532,2.673214211,-0.009199909
09-07-2021,142.3499298,142.8796521,139.9367138,140.0348177,99890800,132.7564678,127.7343808,88.45128648,3.98867198,2.936305765,0.013054979
12-07-2021,141.7515564,143.5369465,141.2610666,143.4290381,76299700,133.5976566,127.955029,84.23114457,4.106118218,3.170268256,-0.004203539
13-07-2021,142.8698425,144.6552323,140.8980793,141.2904651,100827100,134.3412357,128.2376068,83.73835763,4.240549141,3.384324433,0.007889057
14-07-2021,146.3130951,146.7251197,144.8710539,145.2830785,127050800,135.2981804,128.5678973,87.66457148,4.572222587,3.621904064,0.024100625
15-07-2021,145.655838,147.1469311,144.292277,146.401392,106820300,136.1972492,128.9769026,86.06977769,4.727544834,3.843032218,-0.004492128
16-07-2021,143.6056213,146.9115182,143.1053271,145.6362566,93251400,136.913364,129.3400067,79.27696846,4.631810851,4.000787944,-0.01407576
19-07-2021,139.7405396,141.3297367,138.9753767,141.015816,121434600,137.5014603,129.5936884,65.37073681,4.195695811,4.039769518,-0.026914558
20-07-2021,143.370163,144.3021056,140.2408506,140.7313404,96350000,138.1807869,129.9064246,68.11805242,4.09573865,4.050963344,0.025974019
21-07-2021,142.6344147,143.3505405,141.8790712,142.7619468,74993500,138.7409248,130.2703674,65.50326865,3.912057379,4.023182151,-0.005131809
22-07-2021,144.0077972,145.3811626,143.0366221,143.1641543,77338200,139.3834663,130.6802203,66.83144381,3.833123285,3.985170378,0.00962869
23-07-2021,145.7343445,145.8913048,144.1255383,144.7435604,71447400,140.1265579,131.1862099,65.70492828,3.865328281,3.961201959,0.011989262
26-07-2021,146.156189,146.9802084,144.8907166,145.4498823,72434100,140.9054573,131.657473,63.53401898,3.880162203,3.944994007,0.002894613
